id,gender,age,education,is_capital,income,ideology,DemPolGrievence,PolicyPolGrievence,EUPolGrievence,EconGrievenceRetro,EconGrievenceProspInd,EconGrievenceProspAgg,NatPride,NativeRights,NativeJobs,LawOrder,Chauvinism,ChristianSchool,GayNeighbor,GayPartner,ForNeighbor,ForPartner,Ukraine,DemonstrateNational,DemonstrateTrad
773,2,26,2,0,5,1,3,4,2,2,4,4,3,4,4,1,1,3,1,1,1,2,1,0,0
774,1,25,1,0,4,2.92,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0
775,1,35,1,0,4,3,3,3,3,3,4,4,3,4,3,4,3,3,2,2,2,2,3,0,0
776,1,32,3,0,5,3,4,4,3,2,2,4,3,4,4,3,3,3,2,3,2,3,2,0,0
777,1,18,1,0,0,3,2,3,2,3,3,3,3,3,3,2,3,2,3,2,2,2,2,0,0
778,1,25,1,0,2,2.68,3,4,3,5,4,4,3,3,4,4,4,1,2,3,2,1,2,0,0
779,2,27,1,0,2,2,3,4,4,4,4,4,4,3,4,4,3,2,2,1,2,1,1,0,0
780,1,62,1,0,5,4,4,4,2,4,4,5,2,4,4,4,3,3,2,3,2,2,2,0,0
781,1,39,2,0,4,3,1,3,1,4,3,4,3,3,3,2,1,2,1,1,1,2,1,0,0
782,1,77,1,0,2,2.258047619047619,4,4,4,5,5,5,2,3,4,4,3,4,4,4,3,3,3,0,0
783,1,40,2,0,5,1,4,4,3,5,5,5,3,4,4,3,4,2,2,1,2,2,2,0,0
784,1,33,1,0,5,3,3,3,3,4,5,5,3,4,4,3,4,4,2,2,2,2,2,0,0
785,1,32,1,0,2,3,4,4,3,3,3,3,2,4,4,3,3,3,2,2,2,2,2,0,0
786,1,64,2,0,4,4,3,4,3,5,5,4,3,3,4,2,2,2,4,4,2,3,1,0,0
787,2,66,2,0,3,3,3,4,2,5,4,5,4,4,4,2,3,3,2,3,2,3,1,0,0
788,2,28,2,0,4,3,3,3,2,3,2,4,3,2,2,1,1,3,2,2,2,2,2,0,0
789,1,33,2,0,4,1,4,4,3,5,5,5,2,4,4,3,4,4,4,4,3,3,2,0,0
790,2,25,3,0,1,3,3,3,2,3,3,5,3,3,4,2,1,3,1,1,2,1,1,0,0
791,2,29,3,0,4,3,3,3,1,4,4,4,3,4,4,2,2,3,3,4,3,3,2,0,0
792,2,27,3,0,3,3,1,3,1,4,4,4,3,3,4,3,2,2,1,1,2,2,2,0,0
793,1,35,1,0,5,3.2116666666666664,2,3,2,2,3,3,4,4,4,3,3,2,3,4,2,2,2,0,0
794,1,54,1,0,5,4,4,4,4,5,5,5,2,4,4,4,3,4,2,4,2,4,4,0,0
795,2,69,1,0,3,2,3,3,3,4,4,4,2,4,4,1,2,3,3,4,3,4,4,0,0
796,1,40,3,0,5,3,4,4,2,4,4,5,4,4,4,3,4,3,2,2,4,2,2,0,0
797,2,52,1,0,2,3,3,4,3,4,4,5,2,3,4,3,3,3,4,4,2,4,2,0,0
798,1,19,1,0,0,2.935,3,4,2,3,3,4,2,4,4,2,4,2,4,4,3,3,3,0,0
799,1,67,1,0,2,3,3,4,4,5,3,5,2,2,4,4,4,1,1,1,3,2,3,0,0
800,2,37,3,0,4.14,4,3,4,2,4,3,4,3,2,3,3,1,2,1,1,1,1,1,0,1
801,1,25,2,0,5,3,2,3,2,2,2,4,3,2,3,2,2,2,2,2,2,2,2,0,0
802,1,18,1,0,0,3.225,2,3,2,2,3,4,3,4,4,1,3,2,2,2,3,3,2,0,0
803,1,28,2,0,4.155,3,3,4,2,3,5,5,3,4,4,3,3,1,2,3,3,3,3,0,0
804,1,44,1,0,4,3,4,3,2,3,4,4,2,4,4,3,3,2,2,2,2,2,2,0,0
805,1,18,1,0,1,3,3,3,3,4,2,4,4,4,4,3,3,3,3,3,3,3,3,0,0
806,2,22,2,0,0,2.5,4,4,2,4,5,5,3,4,4,3,2,1,1,1,1,3,1,0,0
807,2,69,3,0,4,1,3,4,2,3,3,3,4,3,3,3,2,1,3,3,2,2,2,0,0
808,2,41,2,0,3,4,3,3,3,4,5,5,4,4,4,4,4,3,2,2,2,2,2,1,0
809,1,40,1,0,5,2,2,2,2,3,3,4,4,3,3,3,3,3,2,3,2,2,2,0,0
810,1,46,3,0,5,3,4,3,1,3,3,3,2,2,2,1,2,2,1,2,1,1,1,0,0
811,1,54,1,1,4,2,4,4,2,5,5,5,1,4,3,4,4,4,3,4,2,3,2,0,0
812,1,28,2,1,4,4,4,4,3,3,3,3,1,3,4,4,4,3,4,4,4,2,2,1,1
813,1,44,2,1,5,2,4,4,2,3,4,4,3,3,3,3,4,4,2,2,3,4,2,0,1
814,2,68,1,1,1,3,3,3,1,4,4,4,4,3,4,3,3,4,4,3,1,1,1,0,0
815,2,69,1,1,3,3,3,4,2,4,4,4,3,4,4,3,4,3,3,4,3,4,2,0,0
816,2,52,2,1,5,3,4,3,2,3,3,4,2,2,3,3,3,4,2,2,2,1,1,0,0
817,1,59,3,1,5,3,2,3,2,4,3,3,2,3,3,3,3,3,4,4,2,2,2,0,0
818,2,50,2,1,5,3,2,2,1,3,3,3,3,2,2,1,1,2,1,1,1,1,1,0,0
819,2,29,2,1,2,3,2,3,2,3,4,5,4,3,2,2,1,3,1,1,2,2,1,0,0
820,2,30,2,1,5,4,2,3,2,4,2,2,4,3,4,3,2,2,1,1,1,2,1,0,0
821,2,46,2,1,4,3,4,4,3,5,5,5,4,3,4,2,1,3,1,1,1,1,1,0,0
822,1,72,1,1,3,1,4,4,3,4,4,5,3,3,4,4,3,4,3,3,3,3,3,1,0
823,2,19,1,1,1,3,3,3,3,4,5,5,2,4,4,2,1,1,3,3,2,2,3,0,0
824,1,40,2,1,5,4,3,4,2,4,2,4,3,4,4,3,2,2,4,4,4,4,4,0,0
825,1,32,2,1,3.8523333333333336,3,4,4,4,5,5,5,2,3,4,3,2,2,2,2,3,3,3,0,0
826,2,67,2,1,2,3,2,3,2,4,4,4,4,3,4,4,1,3,3,4,3,4,3,1,1
827,2,62,2,1,2,4,4,4,4,5,5,5,1,4,4,3,2,3,3,3,4,3,3,2,0
828,2,69,3,1,4,3,4,4,3,4,4,4,4,4,4,2,3,3,3,3,2,3,3,3,2
829,2,44,3,1,4,2.84,4,4,3,4,4,5,2,2,1,1,3,2,2,2,2,2,2,0,0
830,1,53,1,1,5,3.29,2,2,2,2,3,4,3,3,3,3,3,2,2,1,2,2,2,1,0
831,2,22,2,0,1,4,2,2,2,4,4,4,2,1,4,3,2,3,3,3,3,3,2,0,0
832,2,61,1,0,2,3,3,4,4,4,5,5,3,4,4,3,1,3,3,2,2,2,3,0,0
833,2,61,1,0,2,3,4,4,4,5,5,5,2,3,4,1,1,1,4,4,4,4,4,0,0
834,2,32,3,0,1,3,4,4,4,5,5,5,3,4,4,3,3,2,2,2,4,4,4,0,0
835,2,52,2,0,4,4,4,4,4,4,5,1,2,3,4,3,1,2,2,2,2,3,3,0,0
836,1,50,1,0,4,3,4,4,2,3,3,4,2,3,4,3,2,2,3,3,3,2,3,0,0
837,2,24,2,0,5,3,2,2,2,4,4,4,3,4,4,3,1,2,3,3,3,3,3,0,0
838,2,44,1,0,2.8966666666666665,2,3,4,1,3,4,4,2,3,4,3,2,2,2,1,2,1,2,0,0
839,2,38,3,0,5,3,3,3,2,3,4,4,3,3,4,3,2,2,3,3,3,3,2,0,0
840,1,72,1,0,2,3,3,4,3,4,4,4,4,3,4,3,3,3,3,2,2,2,2,0,0
841,2,43,3,0,5,3,1,1,1,1,2,1,3,3,4,3,4,3,4,4,2,2,2,0,0
842,2,40,2,0,4,1,4,4,4,5,5,5,4,4,4,4,3,1,3,3,3,3,3,0,0
843,1,36,2,0,3.911666666666667,3,4,3,3,4,5,5,4,4,4,3,3,3,3,3,4,3,4,2,1
844,1,25,1,0,4,3,3,4,3,5,5,5,2,4,3,3,2,2,2,2,2,2,2,0,0
845,2,75,2,0,2,3,4,4,3,5,5,5,3,4,4,3,2,3,2,2,4,4,4,0,0
846,1,25,2,0,5,3,3,4,2,3,4,4,3,4,4,1,1,1,4,2,2,2,2,0,0
847,1,51,2,0,5,3,2,4,2,3,2,4,3,3,4,3,2,2,2,2,2,2,2,0,0
848,2,75,1,0,2,2,2,2,2,3,2,3,3,4,4,3,3,2,4,4,3,3,3,0,0
849,1,66,1,0,3,2,4,4,3,4,4,4,3,1,3,2,3,2,3,3,2,4,3,0,0
850,2,55,2,0,5,4,4,4,3,3,3,4,3,4,3,3,3,2,1,1,2,3,2,0,0
851,1,58,2,0,4,2,4,4,4,5,5,5,3,4,4,2,4,1,3,3,4,4,4,0,0
852,1,22,1,0,2,5,4,4,3,4,5,5,3,4,3,4,3,4,4,4,2,4,2,0,0
853,2,53,1,0,3,2,4,4,3,5,5,5,3,4,1,4,4,4,4,4,4,4,4,0,0
854,2,18,1,0,1,3,2,3,1,3,2,3,2,2,1,1,1,1,1,1,1,1,1,0,0
855,2,69,1,0,3,2,3,4,3,4,4,5,4,4,4,3,3,3,3,4,3,3,2,0,0
856,1,28,1,0,3.675,2.795,4,4,2,4,3,5,4,4,4,3,3,2,3,3,3,3,3,0,0
857,2,66,1,0,3,2,3,4,2,4,4,4,3,3,4,3,2,2,2,2,2,2,3,0,0
858,1,22,1,0,3,3,4,4,4,3,3,3,3,4,2,3,3,2,4,4,2,2,2,0,0
859,2,58,1,0,3,2,3,4,2,4,5,5,3,3,4,3,2,2,2,2,2,2,2,0,0
860,2,58,2,0,4,3,3,3,1,4,4,4,4,4,4,3,3,3,3,3,2,3,1,0,0
861,2,38,2,0,3,3,2,2,1,5,4,5,3,4,4,3,2,1,1,1,1,3,1,0,0
862,1,37,1,0,4,4,4,4,3,4,4,4,3,3,4,2,2,2,1,3,2,3,3,1,0
863,1,39,1,0,5,4,3,4,2,3,3,4,2,2,3,3,2,3,3,3,2,2,2,0,0
864,2,42,2,0,3,4,2,2,1,4,3,4,4,4,4,3,3,2,2,2,2,2,2,0,0
865,2,69,1,0,1,3,4,4,4,4,4,4,3,3,3,3,2,3,4,4,4,4,4,0,0
866,2,70,1,0,2,3,2,3,1,4,4,4,4,3,4,4,3,4,4,4,2,2,2,0,1
867,2,43,2,0,4,3,2,3,1,3,1,2,3,4,4,3,3,3,1,1,2,2,2,0,0
868,2,51,3,0,4,3,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,2,1,0
869,2,23,2,0,2,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,2,2,2,0,0
870,1,73,3,0,4,4,4,4,3,4,4,5,2,3,4,2,4,4,3,3,3,4,2,0,0
871,2,65,1,0,2,1,3,3,2,4,4,5,3,3,3,4,2,3,2,3,2,2,2,0,0
872,1,19,1,0,1,5,2,2,2,4,3,4,2,3,4,3,3,1,3,3,4,4,4,0,0
873,2,74,1,0,2,2,4,4,4,4,5,5,2,3,4,3,2,2,2,4,1,2,2,0,0
874,2,67,1,0,3,2,3,3,3,4,4,4,3,4,4,4,3,4,4,4,2,2,2,0,0
875,2,70,1,0,2,3,3,2,3,3,3,3,3,2,3,4,2,3,3,3,2,2,2,0,0
876,2,66,1,0,3,3,2,3,2,3,3,5,3,3,4,3,3,3,2,2,2,2,2,0,0
877,2,44,2,0,3,3,2,2,2,4,4,4,3,3,4,3,2,3,3,1,2,2,2,0,0
878,1,29,1,0,4,3,2,2,2,2,3,4,4,4,4,3,3,3,3,3,3,3,3,1,1
879,1,20,1,0,1,3,3,3,3,4,4,4,2,4,3,2,4,3,4,4,4,3,3,0,0
880,1,49,1,0,5,5,3,4,1,4,4,5,2,4,4,3,2,1,3,3,4,3,2,0,0
881,2,42,1,0,4,3,2,4,1,4,4,4,4,4,3,3,2,4,2,1,2,3,2,0,1
882,2,60,2,0,3,2,4,4,4,5,5,5,2,3,4,2,2,3,2,3,2,2,2,0,0
883,1,62,3,0,3,4,3,3,2,2,3,4,3,3,3,3,2,3,2,2,2,2,2,0,0
884,2,68,1,0,2,3,4,4,4,5,5,5,2,3,4,2,4,3,2,2,3,3,2,1,0
885,2,22,2,0,1,3,3,3,2,3,2,3,1,3,3,1,2,2,2,2,2,2,2,0,0
886,1,68,1,0,4,3,4,4,3,4,4,5,4,4,4,2,2,4,4,3,4,4,4,1,1
887,2,50,1,0,3,2,3,4,2,3,4,4,4,4,4,3,2,3,2,3,3,3,2,1,0
888,2,70,1,0,2,2.3,4,4,4,4,5,5,2,4,4,4,2,2,4,4,2,4,1,0,0
889,1,36,3,0,4,4,3,3,2,3,4,4,2,2,2,3,2,2,2,3,2,3,2,0,0
890,1,48,2,0,5,3,3,3,2,4,4,4,3,4,3,3,4,3,4,4,3,3,3,0,0
891,2,18,1,0,1,2,4,4,3,4,5,5,3,4,4,3,4,2,3,3,3,2,3,0,0
892,1,25,1,0,5,3,4,4,4,4,4,5,2,3,3,3,3,3,1,1,2,2,2,0,0
893,2,20,1,0,1,3.48,2,3,2,4,2,2,3,3,4,2,2,2,2,2,2,3,2,0,0
894,2,18,1,0,1,4,1,1,1,2,2,1,3,2,2,2,3,2,1,1,1,1,1,1,0
895,2,69,2,0,3,1,4,4,2,4,4,4,3,3,4,4,3,4,3,3,2,4,2,0,0
896,2,69,1,0,2,2,3,4,2,4,4,5,3,3,4,3,2,3,2,3,2,3,2,0,0
897,2,66,2,0,3,3,3,3,2,4,4,5,4,3,4,3,2,3,3,3,3,3,2,0,0
898,2,69,1,0,3,2,3,4,3,5,5,5,4,4,4,3,3,3,3,3,3,3,3,0,0
899,1,66,1,0,3,3,3,4,4,4,4,4,3,4,4,2,2,2,2,4,4,4,4,0,0
900,2,19,2,0,4,3,4,4,2,3,2,4,4,4,4,3,2,3,1,1,2,2,1,0,3
901,1,73,1,0,4,3,3,3,3,4,4,4,2,3,3,3,3,3,4,4,4,4,4,0,0
902,2,63,1,0,3.095,3,3,4,2,4,4,4,3,3,3,3,2,2,2,2,2,2,2,0,0
903,2,31,3,0,5,5,3,3,2,3,4,4,2,1,3,2,1,3,1,1,1,1,1,0,0
904,1,74,1,0,4,3,2,3,2,3,4,4,3,3,3,3,4,3,3,3,2,2,2,0,0
905,1,66,1,0,2,4,4,4,3,4,5,5,2,4,4,3,3,4,4,4,4,4,3,0,0
906,2,18,1,0,1,3.09,3,3,2,3,4,4,3,3,3,2,2,2,2,2,2,2,2,0,0
907,1,31,2,0,5,4,2,3,1,3,3,4,3,2,1,1,2,1,2,2,2,2,2,0,0
908,1,19,1,0,1,3,3,3,3,4,4,5,2,2,2,3,3,2,2,2,2,2,3,0,0
909,1,68,1,0,3,2,4,4,2,5,4,5,4,4,4,4,4,1,3,3,3,3,3,0,0
910,1,64,1,0,2,2,3,4,2,4,4,4,4,3,4,3,3,3,3,3,2,3,2,0,0
911,2,61,1,0,3,3,2,2,2,3,3,3,4,4,3,4,4,4,2,2,3,3,2,0,0
912,2,52,1,0,4,3,3,3,2,4,4,4,3,4,4,3,3,4,2,2,3,3,3,0,0
913,1,18,1,0,0,4,3,3,2,4,3,3,3,2,3,2,2,1,2,2,2,2,2,0,0
914,2,63,3,0,3,2,4,4,3,5,5,5,1,4,4,3,2,3,3,4,4,4,4,0,0
915,2,69,1,0,2,3,4,4,3,4,4,4,2,3,4,3,3,3,2,3,2,2,1,0,0
916,2,70,3,0,2,2,4,4,2,5,5,4,3,4,4,4,2,3,1,1,2,1,1,0,0
917,2,71,2,0,2,2,4,4,4,5,5,5,2,3,3,1,1,2,2,2,2,2,2,0,0
918,2,63,1,0,4,3,2,3,2,4,3,4,3,3,3,3,2,3,2,2,2,2,2,0,0
919,2,65,1,0,3,3,2,2,1,2,2,4,4,3,3,3,3,2,1,1,1,1,1,0,0
920,2,67,1,0,2,1,3,3,1,4,2,3,4,4,4,4,3,4,4,4,3,4,2,0,1
921,1,30,1,0,3,3,3,3,3,4,4,4,2,3,3,3,2,2,2,2,3,3,3,0,0
922,2,62,1,0,3,3,3,3,2,3,4,5,4,4,4,3,1,2,2,2,2,1,1,0,0
923,1,33,1,0,5,3,2,2,1,3,2,4,2,4,4,3,4,4,4,4,4,3,3,0,0
924,1,27,1,0,3,2.85,4,4,4,5,5,5,4,4,4,3,3,3,3,3,4,4,4,1,1
925,2,22,2,0,3,5,3,4,1,4,3,4,2,4,3,3,2,1,2,3,2,3,3,0,0
926,2,33,3,0,4,3,3,2,2,4,4,5,4,4,3,3,2,3,3,3,2,3,2,0,0
927,2,63,1,0,2,2.3507142857142855,3,4,4,5,5,5,4,4,4,3,3,4,4,3,4,4,3,0,0
928,1,30,2,0,5,3,4,4,4,4,5,5,3,4,4,4,3,2,4,3,4,4,4,2,0
929,2,46,2,0,3,4,2,3,2,3,3,4,2,3,4,2,2,1,2,2,2,2,2,0,0
930,1,69,1,0,2,2,2,3,2,4,4,4,3,3,3,1,2,3,1,2,1,1,1,0,0
931,2,51,3,0,3,3,4,4,4,4,4,5,3,4,4,3,2,4,4,4,4,4,4,0,0
932,1,48,2,0,4,1,4,4,3,4,4,4,4,4,4,3,3,2,3,4,3,4,4,0,0
933,2,66,1,0,2,2,4,4,3,4,5,5,2,3,3,3,2,4,4,3,2,2,2,0,0
934,1,23,1,0,1,1,4,4,3,4,4,5,1,4,4,2,4,3,2,2,4,3,4,0,0
935,2,66,1,0,3,4,3,3,2,4,3,4,3,3,4,3,3,4,2,3,2,2,2,0,0
936,1,37,2,0,5,4,4,4,4,4,4,5,2,3,4,3,2,1,4,4,4,4,4,1,0
937,2,43,3,0,3.82,3,3,3,2,3,4,5,3,3,4,2,2,3,4,4,1,2,1,0,0
938,1,70,2,0,5,3,4,4,3,3,2,4,3,4,4,2,3,3,2,2,2,2,2,0,0
939,2,50,1,0,4,3,3,2,2,5,5,5,4,4,4,3,2,3,2,3,2,4,2,0,0
940,2,73,1,0,2,5,3,3,2,4,3,4,3,3,4,3,2,3,3,3,2,3,2,0,0
941,2,66,2,0,4,3,4,4,2,4,4,5,3,4,4,3,2,3,3,4,2,2,2,0,0
942,2,33,2,0,5,3,3,3,2,4,2,3,3,3,3,2,2,2,2,1,2,1,1,0,0
943,2,41,3,0,4,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,0,0
944,2,30,3,0,5,3,3,3,2,4,4,4,3,4,3,4,3,3,3,3,2,2,2,0,2
945,2,43,2,0,5,3,4,4,3,4,4,5,4,4,4,4,4,3,2,2,2,2,2,0,2
946,2,78,1,0,3,1,4,4,4,5,5,5,2,4,4,1,2,3,2,3,4,4,4,0,0
947,2,65,2,0,2,2,4,4,2,3,4,4,1,3,4,3,3,3,3,2,2,4,2,1,0
948,2,70,2,0,2,1,4,4,4,5,3,3,2,3,4,1,3,4,2,4,3,4,2,1,1
949,2,53,2,0,1,5,1,3,2,2,4,4,2,4,4,3,2,4,3,4,3,3,3,0,0
950,2,65,1,0,2,1,2,4,2,4,4,4,4,3,4,3,4,3,3,3,3,3,3,0,0
951,2,51,2,0,3,2,3,4,1,2,4,5,4,3,4,2,2,3,2,2,2,2,2,0,0
952,1,35,2,0,5,2,3,3,2,3,3,5,3,3,3,2,2,1,2,2,2,2,2,0,0
953,2,39,2,0,3,1,4,4,2,3,4,4,4,2,4,4,4,3,1,2,2,4,1,0,0
954,1,40,2,0,5,2,3,3,3,4,3,4,3,3,4,3,3,3,4,4,2,2,2,0,0
955,1,23,2,0,5,3,3,3,2,2,4,4,2,3,3,3,3,3,3,3,2,2,2,0,0
956,1,63,1,0,2,3,2,2,2,5,3,4,4,4,4,4,2,4,4,4,1,1,1,0,0
957,2,23,2,0,1,3.041666666666667,2,3,2,3,5,4,3,1,3,2,1,3,4,4,2,2,2,0,2
958,1,37,3,0,3,3,3,3,3,3,4,5,4,4,3,3,2,3,2,2,4,4,4,0,0
959,2,20,1,0,2,3.371666666666667,1,2,2,3,3,3,3,3,3,3,2,2,4,4,4,4,4,1,1
960,2,18,1,0,1,4,2,3,2,3,3,4,4,4,4,3,4,2,2,3,2,2,1,0,0
961,2,57,2,0,5,3,2,3,1,3,4,4,4,3,3,2,2,2,2,2,2,2,2,0,0
962,2,50,2,0,4,3,3,3,2,3,3,3,3,4,4,2,2,4,3,2,2,2,2,0,0
963,1,49,3,0,5,3,2,2,2,2,4,4,4,4,4,2,2,4,2,3,2,3,1,0,0
964,1,70,1,0,3,2,3,4,1,3,5,5,4,4,4,4,2,4,4,4,3,1,2,0,0
965,2,27,1,0,1,3.05,3,3,3,3,3,4,3,4,3,4,3,3,1,1,1,1,1,0,0
966,2,50,2,0,3,2,3,3,3,3,3,4,3,3,4,3,3,3,3,4,3,3,3,1,0
967,2,57,2,0,3,2,4,4,3,3,4,4,4,2,1,2,2,1,1,1,1,1,2,0,0
968,1,67,2,0,5,3,4,4,3,5,5,5,4,3,1,4,2,2,2,3,1,1,2,0,0
969,2,40,2,0,2,3,4,4,4,4,5,5,3,3,4,2,1,2,2,1,1,1,2,0,0
970,2,66,2,0,5,3,4,4,2,3,3,5,3,4,4,3,1,3,2,2,2,2,2,0,0
971,2,34,2,0,3,3.1933333333333334,2,3,2,2,2,2,4,3,3,3,3,4,1,1,1,2,2,0,0
972,2,53,3,0,5,3,4,4,4,1,5,5,2,4,4,4,2,3,2,4,2,4,2,0,0
973,2,62,1,0,3,4,4,4,3,4,5,5,3,4,4,3,1,3,4,3,2,2,2,0,0
974,2,19,1,0,0,2.845,2,4,3,5,5,5,2,4,4,4,3,1,3,4,2,2,2,0,0
975,1,19,1,0,1,3,2,2,2,3,3,3,3,3,4,2,2,3,4,3,2,2,2,0,0
976,2,23,2,0,1,3,4,4,4,3,3,5,3,3,4,3,1,3,1,1,1,1,3,0,0
977,2,66,2,0,3,3,3,4,2,4,4,5,3,4,4,2,1,4,3,3,2,2,1,0,0
978,1,36,2,0,5,3,2,2,2,2,4,4,4,3,4,2,2,2,2,2,2,3,2,0,0
979,2,36,3,0,3,3,3,4,2,1,2,5,3,3,2,2,1,3,2,2,2,2,2,0,0
980,2,66,1,0,2,3,4,4,2,4,4,4,3,4,4,2,2,4,3,3,3,3,2,0,0
981,1,62,1,0,2,2,3,3,2,4,4,5,4,3,4,4,4,2,1,2,2,2,1,0,0
982,1,76,1,0,3,1,4,4,3,4,5,5,3,4,4,3,2,3,4,4,3,4,3,0,0
983,1,50,1,0,3,5,1,2,1,3,3,3,4,4,4,2,2,3,1,2,2,2,2,0,0
984,1,28,3,0,5,3.0568333333333335,2,3,2,2,3,4,3,3,4,3,3,2,4,3,2,2,2,0,0
985,2,31,1,0,3,4,4,4,4,5,5,4,4,4,3,3,2,4,3,3,4,4,2,0,1
986,2,40,2,0,3,2.67,4,4,4,4,4,5,2,3,4,2,2,2,2,3,3,3,4,2,0
987,2,73,1,0,2,1,4,4,3,5,5,4,2,4,4,2,4,4,2,4,4,4,3,0,0
988,1,67,1,0,2,2.6593333333333335,3,3,3,4,4,4,3,3,4,3,3,2,4,4,2,4,2,0,0
989,2,67,2,0,3.244166666666666,3,2,3,2,4,4,5,2,4,4,3,2,4,4,3,2,2,2,0,0
990,2,43,3,0,5,5,4,4,2,4,2,5,2,2,4,4,3,4,4,4,2,2,2,0,0
991,2,35,3,0,5,2.861666666666667,4,4,3,1,5,5,3,4,4,4,1,2,1,1,3,3,2,0,0
992,1,28,1,0,1,3,3,3,3,2,3,3,2,2,2,3,2,2,1,2,2,2,2,2,1
993,1,18,1,0,1,3,2,2,1,3,2,4,3,3,4,3,2,3,2,2,1,1,1,0,0
994,1,26,2,0,3,1,3,4,2,4,4,4,3,4,4,4,4,3,3,3,4,4,3,0,0
995,1,20,2,0,0,2,3,4,2,3,4,4,3,3,4,3,3,1,1,2,3,2,3,0,0
996,2,71,1,0,3,1,4,3,2,3,4,4,2,4,4,3,3,3,2,3,3,2,2,0,0
997,2,55,3,0,3,5,3,2,2,3,5,5,4,4,4,3,1,3,2,2,3,2,2,3,3
998,1,67,1,0,3,2.77,4,4,3,5,5,5,3,4,1,3,1,1,1,2,1,1,1,0,0
999,2,37,3,0,5,1,3,4,1,2,2,2,3,3,3,2,3,1,2,1,1,1,1,0,0
1000,1,28,3,0,5,2.6900000000000004,4,4,3,4,4,5,2,4,4,4,4,3,2,2,2,2,2,1,0
1001,2,22,2,0,1,3,2,2,1,3,3,4,4,2,3,3,1,2,1,2,1,2,1,0,0
1002,2,23,2,0,5,2,3,3,1,3,2,5,2,4,4,4,3,4,1,1,1,1,1,0,0
1003,1,41,2,0,3,2,4,4,2,4,4,4,4,3,4,4,4,4,2,3,3,3,2,2,2
1004,2,45,2,0,4,3,3,3,2,4,3,4,3,3,3,3,2,3,2,1,2,4,2,0,0
1005,1,70,3,0,3,3,4,4,4,5,5,5,1,4,4,3,3,4,3,4,3,4,4,0,0
1006,2,30,2,0,1,3,4,4,4,4,4,4,3,4,4,2,2,3,3,4,4,4,4,0,0
1007,2,50,2,0,3.016666666666666,3,3,4,3,4,4,4,3,3,4,2,2,2,1,2,3,3,3,0,0
